TIME(unitless),BITDEP(ft),BLOCKCOMP(ft),DEP_RTN(ft),DEPTH(ft),FLOWIN(USgal/min),FLOWOUTPC(%),ROP_AVG(ft/h),DIFP(psi)
2018-07-26T03:02:15.0000000-06:00,5103.771,73.251,5102,5103.771,801.85,56.016,79.239,461.939
2018-07-26T03:02:17.0000000-06:00,5103.813,73.209,5102.5,5103.813,801.567,54.229,79.239,446.539
2018-07-26T03:02:19.0000000-06:00,5103.881,73.142,5102.5,5103.881,801.567,53.407,70.521,481.146
2018-07-26T03:02:21.0000000-06:00,5103.916,73.106,5102.5,5103.916,800.995,53.381,70.521,479.412
2018-07-26T03:02:23.0000000-06:00,5103.949,73.074,5102.5,5103.949,801.85,53.662,70.521,449.831
2018-07-26T03:02:25.0000000-06:00,5103.983,73.039,5102.5,5103.983,801.567,53.396,70.521,442.235
2018-07-26T03:02:27.0000000-06:00,5104.062,72.96,5102.5,5104.062,801.567,52.973,70.521,479.552
2018-07-26T03:02:29.0000000-06:00,5104.086,72.937,5102.5,5104.086,801.278,53.677,70.521,476.382
2018-07-26T03:02:31.0000000-06:00,5104.143,72.88,5102.5,5104.143,801.567,53.456,70.521,431.47
2018-07-26T03:02:33.0000000-06:00,5104.155,72.868,5102.5,5104.155,801.567,52.442,70.521,444.738
2018-07-26T03:02:35.0000000-06:00,5104.213,72.809,5102.5,5104.213,801.567,52.056,84.741,445.25
2018-07-26T03:02:37.0000000-06:00,5104.257,72.765,5102.5,5104.257,801.281,52.606,84.741,433.331
2018-07-26T03:02:39.0000000-06:00,5104.327,72.695,5103,5104.327,801.85,51.144,84.741,427.056
2018-07-26T03:02:41.0000000-06:00,5104.361,72.661,5103,5104.361,801.563,50.28,84.741,443.206
2018-07-26T03:02:43.0000000-06:00,5104.396,72.626,5103,5104.396,801.567,51.713,84.741,441.582
2018-07-26T03:02:45.0000000-06:00,5104.444,72.578,5103,5104.444,801.85,52.081,84.741,431.018
2018-07-26T03:02:47.0000000-06:00,5104.489,72.533,5103,5104.489,801.567,52.226,84.741,441.657
2018-07-26T03:02:49.0000000-06:00,5104.562,72.46,5103,5104.562,801.567,54.524,84.741,465.033
2018-07-26T03:02:51.0000000-06:00,5104.598,72.424,5103,5104.598,801.85,55.144,84.741,441.473
2018-07-26T03:02:53.0000000-06:00,5104.649,72.373,5103,5104.649,801.281,55.09,80.604,444.479
2018-07-26T03:02:55.0000000-06:00,5104.699,72.324,5103,5104.699,801.85,55.362,80.604,452.254
2018-07-26T03:02:57.0000000-06:00,5104.747,72.276,5103,5104.747,801.567,55.518,80.604,424.785
2018-07-26T03:02:59.0000000-06:00,5104.798,72.225,5103,5104.798,801.85,55.273,80.604,467.952
2018-07-26T03:03:01.0000000-06:00,5104.846,72.177,5103,5104.846,801.563,58.245,80.604,471.931
2018-07-26T03:03:03.0000000-06:00,5104.895,72.127,5103.5,5104.895,801.567,57.427,80.604,513.333
2018-07-26T03:03:05.0000000-06:00,5104.952,72.071,5103.5,5104.952,801.563,60.388,80.604,521.164
2018-07-26T03:03:07.0000000-06:00,5104.973,72.049,5103.5,5104.973,801.281,61.138,80.604,493.748
2018-07-26T03:03:09.0000000-06:00,5105.011,72.011,5103.5,5105.011,801.281,60.486,85.832,496.256
2018-07-26T03:03:11.0000000-06:00,5105.07,71.952,5103.5,5105.07,801.281,57.484,85.832,449.904
2018-07-26T03:03:13.0000000-06:00,5105.12,71.902,5103.5,5105.12,801.567,57.908,85.832,459.742
2018-07-26T03:03:15.0000000-06:00,5105.158,71.864,5103.5,5105.158,801.567,56.731,85.832,490.351
2018-07-26T03:03:17.0000000-06:00,5105.211,71.811,5103.5,5105.211,801.281,57.679,85.832,498.511
2018-07-26T03:03:19.0000000-06:00,5105.273,71.75,5103.5,5105.273,801.567,56.839,85.832,486.662
2018-07-26T03:03:21.0000000-06:00,5105.325,71.698,5103.5,5105.325,801.281,57.27,85.832,516.749
2018-07-26T03:03:23.0000000-06:00,5105.371,71.652,5103.5,5105.371,801.567,58.048,85.832,484.06
2018-07-26T03:03:25.0000000-06:00,5105.415,71.607,5103.5,5105.415,801.281,57.072,85.832,483.269
2018-07-26T03:03:27.0000000-06:00,5105.439,71.583,5104,5105.439,801.281,56.786,85.586,500.412
2018-07-26T03:03:29.0000000-06:00,5105.453,71.569,5104,5105.453,801.567,57.185,85.586,517.822
2018-07-26T03:03:31.0000000-06:00,5105.494,71.528,5104,5105.494,801.281,57.975,85.586,500.886
2018-07-26T03:03:33.0000000-06:00,5105.546,71.476,5104,5105.546,801.281,57.874,85.586,448.634
2018-07-26T03:03:35.0000000-06:00,5105.597,71.425,5104,5105.597,801.85,60.103,85.586,448.5
2018-07-26T03:03:37.0000000-06:00,5105.649,71.373,5104,5105.649,801.567,60.261,85.586,474.197
2018-07-26T03:03:39.0000000-06:00,5105.687,71.335,5104,5105.687,801.281,62.237,85.586,478.512
2018-07-26T03:03:41.0000000-06:00,5105.763,71.259,5104,5105.763,801.85,61.956,85.586,433.49
2018-07-26T03:03:43.0000000-06:00,5105.775,71.247,5104,5105.775,801.85,60.834,85.586,441.23
2018-07-26T03:03:45.0000000-06:00,5105.839,71.183,5104,5105.839,801.567,60.457,78.737,455.065
2018-07-26T03:03:47.0000000-06:00,5105.904,71.118,5104,5105.904,801.85,58.97,78.737,454.562
2018-07-26T03:03:49.0000000-06:00,5105.955,71.068,5104.5,5105.955,801.85,57.934,78.737,466.426
2018-07-26T03:03:51.0000000-06:00,5106.006,71.016,5104.5,5106.006,801.85,58.605,78.737,476.975
2018-07-26T03:03:53.0000000-06:00,5106.053,70.969,5104.5,5106.053,801.281,59.587,78.737,519.054
2018-07-26T03:03:55.0000000-06:00,5106.096,70.926,5104.5,5106.096,801.567,58.394,78.737,511.909
2018-07-26T03:03:57.0000000-06:00,5106.145,70.877,5104.5,5106.145,801.281,59.849,78.737,483.537
2018-07-26T03:03:59.0000000-06:00,5106.167,70.855,5104.5,5106.167,801.567,58.491,78.737,488.291
2018-07-26T03:04:01.0000000-06:00,5106.23,70.792,5104.5,5106.23,800.998,57.938,78.737,473.843
2018-07-26T03:04:03.0000000-06:00,5106.269,70.715,5104.5,5106.269,801.281,56.396,89.752,476.859
2018-07-26T03:04:05.0000000-06:00,5106.341,70.681,5104.5,5106.341,801.563,56.669,89.752,523.604
2018-07-26T03:04:07.0000000-06:00,5106.383,70.639,5104.5,5106.383,801.567,55.539,89.752,524.867
2018-07-26T03:04:09.0000000-06:00,5106.446,70.576,5104.5,5106.446,801.567,56.743,89.752,485.43
2018-07-26T03:04:11.0000000-06:00,5106.497,70.525,5105,5106.497,801.281,58.85,89.752,473.164
2018-07-26T03:04:13.0000000-06:00,5106.535,70.487,5105,5106.535,801.281,60.74,89.752,496.135
2018-07-26T03:04:15.0000000-06:00,5106.61,70.412,5105,5106.61,801.281,60.505,89.752,505.975
2018-07-26T03:04:17.0000000-06:00,5106.624,70.398,5105,5106.624,801.281,62.976,89.752,497.106
2018-07-26T03:04:19.0000000-06:00,5106.671,70.351,5105,5106.671,801.281,63.898,89.752,501.832
2018-07-26T03:04:21.0000000-06:00,5106.748,70.275,5105,5106.748,801.281,61.904,90.332,489.442
2018-07-26T03:04:23.0000000-06:00,5106.785,70.237,5105,5106.785,801.281,63.004,90.332,510.045
2018-07-26T03:04:25.0000000-06:00,5106.845,70.177,5105,5106.845,801.567,62.849,90.332,490.748
2018-07-26T03:04:27.0000000-06:00,5106.896,70.127,5105,5106.896,801.281,59.822,90.332,502.315
2018-07-26T03:04:29.0000000-06:00,5106.955,70.067,5105,5106.955,801.281,59.178,90.332,504.326
2018-07-26T03:04:31.0000000-06:00,5107.002,70.02,5105,5107.002,801.567,58.84,90.332,533.445
2018-07-26T03:04:33.0000000-06:00,5107.041,69.981,5105,5107.041,801.281,59.919,90.332,495.462
2018-07-26T03:04:35.0000000-06:00,5107.112,69.91,5105.5,5107.112,801.281,58.296,90.332,474.134
2018-07-26T03:04:37.0000000-06:00,5107.161,69.861,5105.5,5107.161,801.281,59.752,90.332,505.354
2018-07-26T03:04:39.0000000-06:00,5107.216,69.806,5105.5,5107.216,801.567,60.261,88.94,492.464
2018-07-26T03:04:41.0000000-06:00,5107.27,69.753,5105.5,5107.27,801.281,59.094,88.94,522.211
2018-07-26T03:04:43.0000000-06:00,5107.309,69.713,5105.5,5107.309,801.281,56.834,88.94,541.5
2018-07-26T03:04:45.0000000-06:00,5107.381,69.641,5105.5,5107.381,800.998,59.667,88.94,515.094
2018-07-26T03:04:47.0000000-06:00,5107.421,69.602,5105.5,5107.421,801.281,58.691,88.94,488.407
2018-07-26T03:04:49.0000000-06:00,5107.473,69.549,5105.5,5107.473,801.281,57.943,88.94,497.661
2018-07-26T03:04:51.0000000-06:00,5107.539,69.483,5105.5,5107.539,801.281,59.643,88.94,492.2
2018-07-26T03:04:53.0000000-06:00,5107.571,69.451,5106,5107.571,801.281,59.344,88.94,493.547
2018-07-26T03:04:55.0000000-06:00,5107.638,69.384,5106,5107.638,801.281,57.473,88.94,498.116
2018-07-26T03:04:57.0000000-06:00,5107.679,69.343,5106,5107.679,801.281,58.047,103.348,513.277
2018-07-26T03:04:59.0000000-06:00,5107.762,69.261,5106,5107.762,801.281,59.403,103.348,534.655
2018-07-26T03:05:01.0000000-06:00,5107.803,69.219,5106,5107.803,801.281,57.399,103.348,534.074
2018-07-26T03:05:03.0000000-06:00,5107.847,69.175,5106,5107.847,800.998,57.795,103.348,541.115
2018-07-26T03:05:05.0000000-06:00,5107.932,69.091,5106,5107.932,801.281,56.972,103.348,484.656
2018-07-26T03:05:07.0000000-06:00,5107.986,69.036,5106,5107.986,801.281,54.55,103.348,511.463
2018-07-26T03:05:09.0000000-06:00,5108.015,69.007,5106,5108.015,801.281,53.122,103.348,501.248
2018-07-26T03:05:11.0000000-06:00,5108.084,68.938,5106,5108.084,800.998,53.657,103.348,586.748
2018-07-26T03:05:13.0000000-06:00,5108.14,68.883,5106.5,5108.14,801.281,54.502,103.348,651.695
2018-07-26T03:05:15.0000000-06:00,5108.206,68.817,5106.5,5108.206,800.715,55.7,99.904,652.832
2018-07-26T03:05:17.0000000-06:00,5108.253,68.77,5106.5,5108.253,800.43,59.284,99.904,663.751
2018-07-26T03:05:19.0000000-06:00,5108.308,68.715,5106.5,5108.308,800.712,59.795,99.904,670.164
2018-07-26T03:05:21.0000000-06:00,5108.368,68.654,5106.5,5108.368,800.712,60.762,99.904,656.175
2018-07-26T03:05:23.0000000-06:00,5108.393,68.629,5106.5,5108.393,800.43,60.358,99.904,649.158
2018-07-26T03:05:25.0000000-06:00,5108.449,68.573,5106.5,5108.449,800.43,60.863,99.904,589.052
2018-07-26T03:05:27.0000000-06:00,5108.532,68.491,5106.5,5108.532,800.712,59.421,99.904,525.709
2018-07-26T03:05:29.0000000-06:00,5108.582,68.441,5106.5,5108.582,800.995,59.735,99.904,463.668
2018-07-26T03:05:31.0000000-06:00,5108.655,68.368,5106.5,5108.655,800.998,58.57,99.904,434.73
2018-07-26T03:05:33.0000000-06:00,5108.719,68.303,5107,5108.719,801.567,58.223,103.264,440.449
2018-07-26T03:05:35.0000000-06:00,5108.809,68.213,5107,5108.809,801.567,57.396,103.264,410.072
2018-07-26T03:05:37.0000000-06:00,5108.846,68.176,5107,5108.846,801.567,57.726,103.264,386.706
2018-07-26T03:05:39.0000000-06:00,5108.94,68.082,5107,5108.94,801.281,56.879,103.264,404.509
2018-07-26T03:05:41.0000000-06:00,5109.016,68.007,5107,5109.016,801.85,57.255,103.264,410.84
2018-07-26T03:05:43.0000000-06:00,5109.071,67.952,5107,5109.071,801.85,55.908,103.264,449.554
2018-07-26T03:05:45.0000000-06:00,5109.178,67.844,5107,5109.178,801.85,54.586,103.264,498.667
2018-07-26T03:05:47.0000000-06:00,5109.233,67.789,5107,5109.233,801.567,54.129,131.679,527.589
2018-07-26T03:05:49.0000000-06:00,5109.256,67.766,5107,5109.256,801.281,54.127,131.679,537.374
2018-07-26T03:05:51.0000000-06:00,5109.283,67.739,5107,5109.283,800.998,56.246,131.679,516.856
2018-07-26T03:05:53.0000000-06:00,5109.307,67.715,5107.5,5109.307,801.281,57.176,131.679,486.896
2018-07-26T03:05:55.0000000-06:00,5109.368,67.654,5107.5,5109.368,801.281,57.527,131.679,452.471
2018-07-26T03:05:57.0000000-06:00,5109.443,67.579,5107.5,5109.443,801.281,57.662,131.679,448.717
2018-07-26T03:05:59.0000000-06:00,5109.504,67.518,5107.5,5109.504,801.567,57.435,131.679,471.556
2018-07-26T03:06:01.0000000-06:00,5109.587,67.435,5107.5,5109.587,801.85,56.109,90.539,462.843
2018-07-26T03:06:03.0000000-06:00,5109.612,67.41,5107.5,5109.612,801.567,56.513,90.539,467.61
2018-07-26T03:06:05.0000000-06:00,5109.646,67.376,5107.5,5109.646,801.567,59.459,90.539,468.001
2018-07-26T03:06:07.0000000-06:00,5109.676,67.346,5107.5,5109.676,801.567,59.912,90.539,463.901
2018-07-26T03:06:09.0000000-06:00,5109.701,67.321,5107.5,5109.701,801.567,60.08,90.539,454.62
2018-07-26T03:06:11.0000000-06:00,5109.748,67.275,5108,5109.748,801.85,59.667,90.539,446.465
2018-07-26T03:06:13.0000000-06:00,5109.778,67.244,5108,5109.778,801.567,58.742,90.539,425.935
2018-07-26T03:06:15.0000000-06:00,5109.865,67.157,5108,5109.865,801.85,57.326,90.539,423.556
2018-07-26T03:06:17.0000000-06:00,5109.93,67.092,5108,5109.93,801.567,56.589,70.305,458.702
2018-07-26T03:06:19.0000000-06:00,5109.963,67.06,5108,5109.963,801.85,56.571,70.305,480.473
2018-07-26T03:06:21.0000000-06:00,5110.003,67.019,5108,5110.003,801.567,55.84,70.305,455.112
2018-07-26T03:06:23.0000000-06:00,5110.049,66.973,5108,5110.049,801.567,55.991,70.305,510.805
2018-07-26T03:06:25.0000000-06:00,5110.072,66.951,5108,5110.072,801.281,54.424,70.305,539.832
2018-07-26T03:06:27.0000000-06:00,5110.095,66.927,5108,5110.095,801.281,55.862,70.305,535.209
2018-07-26T03:06:29.0000000-06:00,5110.192,66.831,5108.5,5110.192,801.281,56.142,70.305,537.276
2018-07-26T03:06:31.0000000-06:00,5110.219,66.803,5108.5,5110.219,801.281,56.289,81.944,536.285
2018-07-26T03:06:33.0000000-06:00,5110.294,66.729,5108.5,5110.294,800.998,57.848,81.944,594.331
2018-07-26T03:06:35.0000000-06:00,5110.359,66.663,5108.5,5110.359,801.281,60.469,81.944,549.868
2018-07-26T03:06:37.0000000-06:00,5110.389,66.633,5108.5,5110.389,800.995,59.297,81.944,565.172
2018-07-26T03:06:39.0000000-06:00,5110.459,66.563,5108.5,5110.459,800.995,61.074,81.944,613.7
2018-07-26T03:06:41.0000000-06:00,5110.518,66.504,5108.5,5110.518,800.712,62.607,81.944,710.285
2018-07-26T03:06:43.0000000-06:00,5110.016,67.007,5109,5110.518,800.144,61.665,0,753.782
2018-07-26T03:06:45.0000000-06:00,5109.991,67.031,5109,5110.518,800.427,62.562,0,752.229
2018-07-26T03:06:47.0000000-06:00,5109.993,67.03,5109,5110.518,800.144,61.838,0,589.739
2018-07-26T03:06:49.0000000-06:00,5109.993,67.03,5109,5110.518,800.43,59.331,0,481.388
2018-07-26T03:06:51.0000000-06:00,5110.002,67.021,5109,5110.518,800.998,58.564,0,347.888
2018-07-26T03:06:53.0000000-06:00,5110.027,66.995,5109,5110.518,801.567,58.484,0,327.718
2018-07-26T03:06:55.0000000-06:00,5110.074,66.948,5109,5110.518,801.85,55.347,0,237.998
2018-07-26T03:06:57.0000000-06:00,5110.102,66.92,5109,5110.518,802.42,55.239,0,244.045
2018-07-26T03:06:59.0000000-06:00,5110.167,66.855,5109,5110.518,802.42,56.043,0,205.698
2018-07-26T03:07:01.0000000-06:00,5110.222,66.8,5109.5,5110.518,803.276,56.312,0,157.604
2018-07-26T03:07:03.0000000-06:00,5110.277,66.746,5109.5,5110.518,802.708,56.623,0,169.337
2018-07-26T03:07:05.0000000-06:00,5110.351,66.672,5109.5,5110.518,802.991,57.664,0,165.601
2018-07-26T03:07:07.0000000-06:00,5110.405,66.617,5109.5,5110.518,802.991,56.975,0,203.158
2018-07-26T03:07:09.0000000-06:00,5110.459,66.563,5109.5,5110.518,802.991,56.545,0,214.788
2018-07-26T03:07:11.0000000-06:00,5110.518,66.504,5109.5,5110.518,802.708,56.131,81.944,250.681
2018-07-26T03:07:13.0000000-06:00,5110.557,66.465,5109.5,5110.557,803.276,56.118,81.944,228.549
2018-07-26T03:07:15.0000000-06:00,5110.628,66.395,5109.5,5110.628,802.988,56.7,81.944,232.681
2018-07-26T03:07:17.0000000-06:00,5110.655,66.367,5109.5,5110.655,802.992,57.768,81.944,229.483
2018-07-26T03:07:19.0000000-06:00,5110.722,66.3,5109.5,5110.722,802.708,58.678,81.944,272.16
2018-07-26T03:07:21.0000000-06:00,5110.78,66.242,5109.5,5110.78,802.991,58.226,81.944,241.668
2018-07-26T03:07:23.0000000-06:00,5110.859,66.164,5110,5110.859,802.708,58.421,77.341,273.611
2018-07-26T03:07:25.0000000-06:00,5110.906,66.116,5110,5110.906,802.708,57.58,77.341,248.561
2018-07-26T03:07:27.0000000-06:00,5110.966,66.056,5110,5110.966,802.704,56.854,77.341,300.723
2018-07-26T03:07:29.0000000-06:00,5111.028,65.995,5110,5111.028,802.42,57.664,77.341,286.93
2018-07-26T03:07:31.0000000-06:00,5111.092,65.93,5110,5111.092,802.704,58.821,77.341,303.029
2018-07-26T03:07:33.0000000-06:00,5111.159,65.864,5110,5111.159,802.708,57.096,77.341,322.104
2018-07-26T03:07:35.0000000-06:00,5111.227,65.795,5110,5111.227,802.42,56.882,77.341,341.717
2018-07-26T03:07:37.0000000-06:00,5111.291,65.732,5110,5111.291,802.42,57.603,77.341,365.83
2018-07-26T03:07:39.0000000-06:00,5111.358,65.665,5110,5111.358,802.42,57.745,77.341,411.133
2018-07-26T03:07:41.0000000-06:00,5111.426,65.597,5110.5,5111.426,801.854,57.419,114.571,490.475
2018-07-26T03:07:43.0000000-06:00,5111.497,65.525,5110.5,5111.497,801.85,58.021,114.571,576.11
2018-07-26T03:07:45.0000000-06:00,5111.549,65.473,5110.5,5111.549,801.567,57.931,114.571,555.424
2018-07-26T03:07:47.0000000-06:00,5111.604,65.418,5110.5,5111.604,801.567,58.563,114.571,564.959
2018-07-26T03:07:49.0000000-06:00,5111.712,65.31,5110.5,5111.712,801.567,58.287,114.571,471.301
2018-07-26T03:07:51.0000000-06:00,5111.803,65.219,5110.5,5111.803,801.281,57.936,114.571,446.388
2018-07-26T03:07:53.0000000-06:00,5111.861,65.162,5110.5,5111.861,801.567,58.983,114.571,457.973
2018-07-26T03:07:55.0000000-06:00,5111.938,65.085,5110.5,5111.938,801.567,60.1,130.33,461.783
2018-07-26T03:07:57.0000000-06:00,5112.033,64.989,5110.5,5112.033,801.567,60.231,130.33,387.475
2018-07-26T03:07:59.0000000-06:00,5112.109,64.913,5110.5,5112.109,802.133,58.562,130.33,385.744
2018-07-26T03:08:01.0000000-06:00,5112.168,64.855,5110.5,5112.168,801.854,59.924,130.33,372.615
2018-07-26T03:08:03.0000000-06:00,5112.252,64.77,5110.5,5112.252,801.85,59.469,130.33,397.539
2018-07-26T03:08:05.0000000-06:00,5112.313,64.709,5110.5,5112.313,802.133,59.576,130.33,363.893
2018-07-26T03:08:07.0000000-06:00,5112.419,64.603,5110.5,5112.419,802.42,57.654,146.143,366.89
2018-07-26T03:08:09.0000000-06:00,5112.499,64.523,5110.5,5112.499,802.137,58.076,146.143,327.02
2018-07-26T03:08:11.0000000-06:00,5112.563,64.46,5110.5,5112.563,802.42,56.062,146.143,327.626
2018-07-26T03:08:13.0000000-06:00,5112.648,64.374,5110.5,5112.648,802.42,56.649,146.143,339.091
2018-07-26T03:08:15.0000000-06:00,5112.738,64.284,5110.5,5112.738,802.42,54.428,146.143,318.851
2018-07-26T03:08:17.0000000-06:00,5112.846,64.176,5110.5,5112.846,802.708,55.883,146.143,300.635
2018-07-26T03:08:19.0000000-06:00,5112.937,64.085,5110.5,5112.937,802.708,56.693,154.762,296.877
2018-07-26T03:08:21.0000000-06:00,5113.024,63.999,5110.5,5113.024,802.708,58.664,154.762,336.598
2018-07-26T03:08:23.0000000-06:00,5113.145,63.877,5110.5,5113.145,802.137,59.371,154.762,372.333
2018-07-26T03:08:25.0000000-06:00,5113.168,63.855,5110.5,5113.168,802.137,62.621,154.762,413.8
2018-07-26T03:08:27.0000000-06:00,5113.287,63.736,5110.5,5113.287,802.133,63.222,154.762,462.523
2018-07-26T03:08:29.0000000-06:00,5113.383,63.639,5110.5,5113.383,801.85,63.572,154.762,473.971
2018-07-26T03:08:31.0000000-06:00,5113.504,63.518,5111,5113.504,801.567,61.05,170.413,419.177
2018-07-26T03:08:33.0000000-06:00,5113.58,63.442,5111,5113.58,801.85,61.047,170.413,458.353
2018-07-26T03:08:35.0000000-06:00,5113.729,63.293,5111,5113.729,801.567,60.515,170.413,452.028
2018-07-26T03:08:37.0000000-06:00,5113.828,63.194,5111,5113.828,801.85,61.59,170.413,485.183
2018-07-26T03:08:39.0000000-06:00,5113.911,63.111,5111,5113.911,801.281,60.013,170.413,426.668
2018-07-26T03:08:41.0000000-06:00,5114.036,62.987,5111,5114.036,801.85,61.474,183.73,408.594
2018-07-26T03:08:43.0000000-06:00,5114.092,62.93,5111,5114.092,801.567,61.731,183.73,440.59
2018-07-26T03:08:45.0000000-06:00,5114.202,62.82,5111,5114.202,801.85,63.007,183.73,470.669
2018-07-26T03:08:47.0000000-06:00,5114.341,62.681,5111.5,5114.341,801.567,62.043,183.73,579.472
2018-07-26T03:08:49.0000000-06:00,5114.447,62.575,5111.5,5114.447,801.281,63.879,183.73,608.033
2018-07-26T03:08:51.0000000-06:00,5114.56,62.462,5111.5,5114.56,800.998,65.563,193.496,573.242
2018-07-26T03:08:53.0000000-06:00,5114.62,62.402,5111.5,5114.62,800.998,66.016,193.496,576.583
2018-07-26T03:08:55.0000000-06:00,5114.764,62.259,5111.5,5114.764,801.281,64.706,193.496,542.409
2018-07-26T03:08:57.0000000-06:00,5114.91,62.112,5111.5,5114.91,801.281,64.712,193.496,514.665
2018-07-26T03:08:59.0000000-06:00,5115,62.022,5112,5115,801.281,64.311,193.496,491.918
2018-07-26T03:09:01.0000000-06:00,5115.113,61.909,5112,5115.113,800.998,63.551,203.166,501.08
2018-07-26T03:09:03.0000000-06:00,5115.233,61.789,5112,5115.233,801.281,63.345,203.166,535.912
2018-07-26T03:09:05.0000000-06:00,5115.349,61.673,5112,5115.349,801.567,61.886,203.166,513.218
2018-07-26T03:09:07.0000000-06:00,5115.497,61.525,5112,5115.497,801.281,60.088,203.166,452.246
2018-07-26T03:09:09.0000000-06:00,5115.613,61.409,5112,5115.613,801.281,60.507,221.877,458.678
2018-07-26T03:09:11.0000000-06:00,5115.672,61.35,5112,5115.672,801.85,60.119,221.877,482.405
2018-07-26T03:09:13.0000000-06:00,5115.749,61.274,5112.5,5115.764,801.85,58.951,221.877,591.227
2018-07-26T03:09:15.0000000-06:00,5115.747,61.275,5112.5,5115.764,801.281,59.17,0,646.75
2018-07-26T03:09:17.0000000-06:00,5115.747,61.275,5112.5,5115.764,801.281,61.682,0,611.822
2018-07-26T03:09:19.0000000-06:00,5115.747,61.275,5112.5,5115.764,800.712,60.759,0,533.553
2018-07-26T03:09:21.0000000-06:00,5115.748,61.274,5112.5,5115.764,800.998,63.026,0,463.921
2018-07-26T03:09:23.0000000-06:00,5115.758,61.265,5113,5115.764,801.281,63.118,0,431.071
2018-07-26T03:09:25.0000000-06:00,5115.794,61.228,5113,5115.794,801.85,63.401,0,332.742
2018-07-26T03:09:27.0000000-06:00,5115.832,61.19,5113,5115.832,801.85,61.46,0,302.033
2018-07-26T03:09:29.0000000-06:00,5115.899,61.123,5113,5115.899,802.137,62.499,33.109,293.293
2018-07-26T03:09:31.0000000-06:00,5116.028,60.994,5113.5,5116.028,802.42,59.412,33.109,274.262
2018-07-26T03:09:33.0000000-06:00,5116.036,60.986,5113.5,5116.036,802.42,60.552,33.109,274.262
